friends,number_reviews,photos,area_AL,elite_user,y
1,7,5,1,0,0.03646833
43,227,112,1,1,0.03646833
1376,288,614,1,1,0.295585413
99,169,116,0,1,0.03646833
146,29,14,0,0,0.295585413
253,63,53,1,1,-0.222648752
203,15,19,0,0,0.295585413
1,168,18,1,0,0.295585413
81,91,0,1,0,0.03646833
1057,1,2,0,0,0.295585413
33,14,19,1,0,0.295585413
238,17,3,1,0,-0.222648752
23,815,2708,0,0,0.03646833
25,44,19,0,1,0.295585413
0,2,0,1,0,0.295585413
463,56,207,0,1,0.03646833
305,18,2,0,0,0.03646833
31,13,2,0,0,0.295585413
289,16,13,1,0,0.03646833
70,59,68,1,1,-0.222648752
48,73,7,0,0,-0.481765835
35,52,0,1,1,0.295585413
0,6,6,1,0,-0.740882917
499,3,4,0,0,0.295585413
5,18,15,1,0,-0.740882917
46,274,2065,1,1,0.03646833
158,44,10,0,0,-0.222648752
49,12,3,1,0,-0.222648752
310,41,19,1,0,0.295585413
238,1,0,0,0,-0.740882917
1,3,2,0,0,-0.481765835
79,140,129,1,1,0.295585413
0,1,0,0,0,-0.740882917
2,18,0,0,0,0.295585413
232,9,22,0,0,-0.222648752
314,218,656,0,0,-0.740882917
0,2,0,1,0,0.295585413
138,11,8,1,0,-0.481765835
0,40,0,1,0,-0.481765835
0,20,0,0,0,0.295585413
303,9,0,0,0,-0.740882917
0,6,0,0,0,0.03646833
0,2,0,0,0,0.295585413
245,111,236,0,0,0.03646833
341,26,0,1,1,-0.740882917
136,1,0,0,0,0.295585413
3,181,8,1,0,0.03646833
207,3,11,1,0,0.295585413
485,7,3,1,0,0.295585413
19,158,16,1,0,-0.481765835
58,14,8,1,0,0.295585413
155,189,45,1,0,0.03646833
158,11,5,1,0,-0.481765835
241,77,176,1,1,0.295585413
75,32,4,0,0,-0.481765835
107,28,7,1,0,-0.222648752
0,3,0,0,0,0.03646833
6,36,29,0,0,0.03646833
72,4,0,1,0,-0.740882917
2,53,15,1,0,0.295585413
121,2,5,1,0,0.295585413
87,125,43,0,0,-0.481765835
70,38,55,1,0,0.03646833
131,3,0,0,0,0.295585413
16,217,1192,1,1,0.295585413
7,10,10,1,0,0.295585413
198,33,63,1,0,0.295585413
35,48,61,1,1,0.03646833
435,3,0,0,0,0.295585413
18,2,0,0,0,0.295585413
82,1,0,0,0,0.295585413
665,22,0,1,0,0.295585413
0,9,20,1,0,0.03646833
94,27,0,1,0,0.03646833
3,6,2,0,0,-0.481765835
0,16,28,1,0,0.295585413
0,4,0,1,0,-0.481765835
0,5,1,0,0,0.295585413
0,40,161,0,0,0.03646833
94,4,2,1,0,0.295585413
0,3,0,1,0,-0.222648752
298,192,21,0,1,-0.222648752
0,6,15,0,0,0.03646833
246,71,18,1,0,0.03646833
191,31,9,1,0,0.03646833
0,7,1,0,0,0.03646833
0,30,1,0,0,-0.740882917
0,18,17,0,0,0.03646833
0,5,0,0,0,0.295585413
0,12,1,0,0,-0.740882917
0,9,5,1,0,0.295585413
0,23,9,0,0,0.295585413
139,3,0,0,0,0.295585413
1,16,2,0,0,0.295585413
0,3,0,1,0,0.295585413
127,15,2,0,0,-0.222648752
6,42,8,0,0,0.295585413
146,20,172,1,0,-0.481765835
0,2,0,1,0,0.295585413
255,21,3,1,0,0.03646833
246,14,6,0,0,0.295585413
0,1,4,0,0,0.03646833
0,6,6,1,0,0.03646833
0,15,7,0,0,-0.222648752
0,1,0,1,0,0.295585413
0,1,0,0,0,0.295585413
40,1,0,0,0,0.295585413
115,4,0,1,0,0.295585413
0,1,0,1,0,-0.222648752
0,15,0,1,0,-0.481765835
0,4,0,0,0,0.295585413
157,17,9,0,0,0.295585413
1,2,0,1,0,-0.481765835
0,8,41,0,0,0.295585413
4,15,7,1,0,-0.222648752
306,528,37,0,1,0.295585413
0,1,0,0,0,0.295585413
101,11,0,1,0,-0.740882917
0,7,4,1,0,0.295585413
104,8,0,0,0,-0.481765835
238,10,0,0,0,0.03646833
0,12,0,1,0,0.295585413
0,8,15,0,0,0.295585413
270,11,14,0,0,-0.740882917
0,1,0,1,0,0.295585413
0,3,0,1,0,0.295585413
568,3,0,0,0,-0.222648752
0,7,0,1,0,0.295585413
0,1,0,1,0,-0.740882917
0,4,0,1,0,0.295585413
225,2,0,1,0,-0.481765835
6,4,0,0,0,0.295585413
0,12,4,1,0,-0.222648752
4,129,3,0,0,0.295585413
81,2,1,1,0,0.295585413
0,3,0,1,0,0.295585413
1,21,0,1,0,-0.481765835
113,2,1,0,0,0.295585413
17,53,12,0,0,0.295585413
61,238,763,1,0,-0.222648752
0,9,1,0,0,0.03646833
52,9,18,1,0,0.295585413
162,2,2,0,0,0.295585413
72,4,0,1,0,-0.740882917
0,181,12,1,0,0.03646833
167,29,3,0,0,0.295585413
177,6,0,1,0,0.295585413
285,1,0,0,0,0.295585413
0,1,0,1,0,0.295585413
826,7,0,0,0,-0.740882917
0,5,0,1,0,-0.740882917
13,7,0,0,0,0.295585413
0,12,1,1,0,0.03646833
0,41,1,1,0,0.295585413
1,3,0,1,0,0.295585413
0,4,0,0,0,-0.481765835
0,9,6,1,0,-0.481765835
100,12,26,0,0,0.295585413
0,5,0,1,0,0.295585413
0,1,0,0,0,0.295585413
62,15,0,1,0,0.295585413
157,48,8,0,0,0.295585413
0,8,0,1,0,-0.740882917
0,3,3,0,0,0.295585413
204,2,0,0,0,0.295585413
0,4,0,1,0,-0.481765835
342,9,0,1,0,-0.481765835
385,2,0,1,0,0.295585413
2,9,2,0,0,0.295585413
234,18,2,1,0,0.295585413
457,1,0,1,0,0.295585413
230,2,0,0,0,0.295585413
357,43,5,0,0,-0.222648752
0,4,0,0,0,0.295585413
0,2,0,1,0,-0.481765835
0,3,0,0,0,0.295585413
0,27,2,0,0,0.03646833
1,56,2,0,0,0.03646833
0,4,1,0,0,-0.481765835
0,1,0,0,0,0.03646833
3,4,0,0,0,0.295585413
0,5,0,0,0,-0.740882917
0,2,0,1,0,0.295585413
36,14,0,0,0,-0.481765835
208,1,0,0,0,0.295585413
1,30,0,1,0,-0.481765835
0,1,0,1,0,0.295585413
0,8,0,1,0,0.295585413
0,25,44,1,0,-0.222648752
0,2,0,1,0,0.295585413
0,2,0,0,0,-0.740882917
1,30,3,1,0,0.26459144
183,80,104,1,1,0.011673152
460,54,97,1,1,0.011673152
3692,3692,65368,1,1,0.011673152
303,36,69,1,1,-0.241245136
577,41,208,1,1,-0.241245136
400,396,3517,1,1,0.26459144
847,59,169,1,1,0.26459144
11,63,122,1,1,-0.494163424
208,126,169,0,1,0.26459144
122,49,185,1,1,0.011673152
230,1,1,1,0,-0.747081712
269,100,39,1,1,0.26459144
8,238,222,1,1,-0.241245136
43,227,112,1,1,0.011673152
643,86,52,0,1,0.26459144
11,103,866,1,1,-0.241245136
125,198,24,1,1,0.011673152
1,28,28,1,0,0.26459144
6,54,34,1,0,-0.241245136
0,2,11,0,0,0.26459144
6,25,17,0,0,-0.241245136
174,340,1,1,1,0.011673152
1,13,35,1,0,0.26459144
2,22,9,0,0,0.26459144
43,104,17,1,0,0.011673152
0,9,0,1,0,-0.747081712
222,275,400,1,0,0.26459144
297,67,1,0,0,-0.494163424
17,3,0,0,0,-0.241245136
0,11,23,1,0,0.26459144
0,129,15,0,1,0.26459144
0,25,1,0,0,0.26459144
4,14,0,1,0,0.26459144
0,15,0,0,0,0.26459144
0,81,1,1,0,0.011673152
577,23,23,1,0,0.26459144
40,65,32,1,0,-0.494163424
68,157,134,1,0,0.26459144
15,3,0,1,0,-0.747081712
0,11,3,1,0,-0.747081712
75,14,1,0,0,-0.747081712
243,15,0,1,0,0.26459144
56,18,12,1,0,0.26459144
0,6,2,1,0,0.011673152
60,16,0,0,0,-0.241245136
305,2,0,1,0,0.26459144
0,1,3,0,0,0.26459144
0,1,0,0,0,0.26459144
0,7,0,0,0,0.26459144
684,1,0,1,0,0.26459144
4,16,1,1,0,-0.241245136
0,8,0,1,0,-0.747081712
0,33,2,0,0,-0.241245136
0,30,3,1,0,0.26459144
0,15,11,0,0,0.011673152
298,3,1,0,0,0.26459144
0,1,0,0,0,0.26459144
519,1,0,1,0,0.26459144
257,2,0,0,0,0.26459144
0,19,1,0,0,0.26459144
0,1,0,0,0,0.26459144
114,24,0,1,0,-0.241245136
0,6,0,0,0,0.26459144
0,6,0,1,0,-0.241245136
4,136,49,0,1,0.232627753
5,25,9,1,0,0.232627753
289,31,1,0,0,-0.260423348
577,41,208,1,1,0.232627753
271,120,253,0,1,-0.013897798
150,348,453,1,1,0.232627753
183,79,69,1,1,0.232627753
144,41,174,0,1,0.232627753
260,95,68,1,1,0.232627753
266,97,57,0,1,0.232627753
73,67,241,0,1,-0.013897798
809,56,120,0,1,-0.013897798
93,92,182,1,1,-0.013897798
254,54,144,1,1,-0.506948899
30,76,165,0,0,-0.013897798
0,10,9,1,0,-0.013897798
35,52,0,1,1,-0.013897798
152,111,136,0,1,0.232627753
114,208,31,0,1,0.232627753
588,134,322,1,1,0.232627753
103,180,351,1,1,-0.013897798
265,102,183,0,1,-0.013897798
287,2,0,0,0,-0.506948899
0,154,41,1,0,0.232627753
98,315,0,1,1,-0.013897798
402,141,30,1,1,-0.013897798
0,1,0,1,0,-0.753474449
165,230,31,0,1,0.232627753
6,94,12,0,0,-0.013897798
52,95,12,1,1,0.232627753
0,45,22,0,0,0.232627753
1,9,21,1,0,0.232627753
55,22,8,1,0,0.232627753
123,94,161,0,0,0.232627753
517,64,146,1,0,0.232627753
17,3,1,1,0,-0.013897798
5,101,219,0,0,0.232627753
19,15,10,0,0,-0.753474449
465,442,372,0,1,-0.013897798
241,210,355,1,1,-0.013897798
2,9,30,0,0,0.232627753
172,123,831,1,1,-0.260423348
196,814,2809,0,1,-0.013897798
118,13,1,0,0,0.232627753
27,7,33,0,0,0.232627753
19,60,199,0,1,0.232627753
0,22,2,0,0,-0.753474449
0,11,1,1,0,-0.506948899
50,291,133,0,1,0.232627753
136,137,0,1,1,0.232627753
338,139,231,1,0,-0.013897798
524,141,675,0,1,0.232627753
6,21,12,0,0,0.232627753
200,75,110,1,1,0.232627753
56,50,230,1,0,-0.753474449
4,3,0,0,0,0.232627753
591,8,5,1,0,0.232627753
129,61,8,1,0,-0.013897798
92,156,9,1,1,-0.013897798
166,17,1,0,0,0.232627753
122,56,12,1,0,-0.506948899
215,2,0,1,0,-0.260423348
250,6,0,1,0,-0.013897798
531,164,69,0,1,-0.013897798
283,191,268,1,1,0.232627753
0,38,5,0,0,-0.013897798
72,107,346,0,1,0.232627753
104,18,29,0,0,-0.260423348
1,6,1,0,0,0.232627753
18,55,73,1,1,0.232627753
2,173,17,1,0,-0.013897798
238,4,0,0,0,0.232627753
75,11,2,0,0,0.232627753
441,40,18,1,0,0.232627753
249,8,9,0,0,0.232627753
126,11,1,0,0,-0.013897798
293,15,14,1,0,0.232627753
0,1,0,0,0,0.232627753
0,3,0,0,0,0.232627753
49,15,55,1,0,0.232627753
117,84,273,0,1,0.232627753
149,6,16,0,0,0.232627753
0,4,0,1,0,-0.260423348
0,11,1,1,0,0.232627753
311,112,215,0,0,0.232627753
2,53,15,1,0,0.232627753
283,285,366,1,1,-0.013897798
8,71,278,0,0,0.232627753
37,138,316,0,1,-0.013897798
165,5,1,0,0,0.232627753
21,33,12,0,0,0.232627753
118,321,530,1,1,0.232627753
1,18,25,0,0,-0.013897798
24,3,1,0,0,-0.013897798
133,22,11,1,0,-0.013897798
210,104,124,1,1,-0.013897798
0,7,3,0,0,-0.506948899
147,35,26,1,0,0.232627753
24,416,3,1,1,-0.013897798
4,40,37,0,0,-0.260423348
398,88,155,0,1,-0.013897798
623,11,66,0,0,-0.260423348
234,18,15,1,0,0.232627753
95,60,25,1,0,0.232627753
60,26,4,0,0,0.232627753
207,88,722,0,1,0.232627753
17,41,38,0,0,0.232627753
283,14,19,0,0,0.232627753
9,37,12,1,0,0.232627753
0,9,0,0,0,0.232627753
215,141,360,0,1,-0.260423348
0,14,0,0,0,-0.013897798
2,282,327,1,0,-0.506948899
784,1065,1646,1,1,-0.013897798
110,37,65,1,0,0.232627753
13,32,27,1,0,0.232627753
89,470,826,1,1,0.232627753
10,80,75,1,1,0.232627753
10,6,0,0,0,-0.753474449
561,23,35,1,0,0.232627753
304,14,8,1,0,-0.260423348
124,15,6,0,0,0.232627753
0,11,4,0,0,0.232627753
3692,3692,65368,1,1,-0.013897798
257,8,0,1,0,-0.260423348
1,77,70,0,0,0.232627753
58,5,4,1,0,-0.753474449
50,9,1,0,0,0.232627753
283,186,839,1,1,-0.260423348
115,121,175,0,0,0.232627753
56,6,0,0,0,-0.753474449
824,75,15,0,0,0.232627753
277,150,129,0,1,-0.260423348
204,12,41,1,0,0.232627753
134,747,415,0,1,0.232627753
577,200,140,0,1,0.232627753
0,74,0,1,0,-0.260423348
2,7,0,0,0,0.232627753
0,1,0,0,0,0.232627753
70,37,28,0,0,0.232627753
14,39,9,0,0,0.232627753
27,8,2,1,0,-0.506948899
77,4,0,1,0,0.232627753
0,18,0,0,0,0.232627753
64,480,2033,1,0,0.232627753
151,373,326,0,1,-0.260423348
133,233,337,0,1,0.232627753
209,163,123,1,1,-0.013897798
98,44,40,0,0,0.232627753
0,15,0,0,0,-0.260423348
12,71,97,1,0,0.232627753
34,55,34,0,0,0.232627753
592,258,333,0,1,0.232627753
61,245,51,1,0,0.232627753
200,6,0,0,0,-0.753474449
310,26,127,0,0,0.232627753
662,334,172,1,1,0.232627753
0,51,13,1,0,-0.506948899
147,5,2,1,0,0.232627753
0,6,2,1,0,0.232627753
313,182,206,0,1,0.232627753
636,11,0,1,0,-0.013897798
314,11,2,1,0,-0.753474449
19,61,265,1,0,-0.013897798
222,340,71,1,1,-0.013897798
76,20,17,0,0,-0.013897798
41,162,148,1,1,0.232627753
441,5,2,0,0,0.232627753
272,9,1,0,0,0.232627753
205,17,6,0,0,0.232627753
9,6,0,0,0,0.232627753
239,332,1109,0,1,-0.013897798
0,52,16,0,0,-0.013897798
218,59,158,1,0,0.232627753
0,5,0,0,0,0.232627753
2,10,1,0,0,-0.753474449
543,433,409,0,1,0.232627753
190,156,1660,0,0,-0.013897798
546,492,1297,0,1,0.232627753
623,547,2700,1,1,-0.013897798
304,368,1398,0,1,-0.013897798
244,6,0,1,0,0.232627753
175,300,51,0,1,0.232627753
5,97,173,1,0,-0.260423348
0,151,0,1,0,-0.260423348
4,9,2,0,0,0.232627753
61,2,0,1,0,-0.260423348
10,139,328,0,0,-0.013897798
15,722,0,0,0,-0.260423348
112,181,314,0,1,0.232627753
2,703,5150,0,0,-0.013897798
0,2,0,0,0,0.232627753
38,7,5,0,0,-0.013897798
72,2,5,0,0,0.232627753
119,202,1983,0,1,-0.013897798
610,1,0,0,0,-0.506948899
0,14,1,0,0,-0.506948899
1,74,211,1,0,-0.013897798
259,471,768,1,1,0.232627753
175,339,658,0,1,0.232627753
180,419,1337,0,1,-0.506948899
103,22,10,0,0,-0.013897798
461,54,66,1,0,-0.013897798
23,124,416,1,0,0.232627753
18,64,1,1,1,0.232627753
621,970,1118,0,1,-0.013897798
12,118,150,0,0,0.232627753
228,82,2,1,0,-0.013897798
76,118,354,0,1,-0.013897798
486,2,0,0,0,-0.753474449
7,4,1,1,0,-0.013897798
28,97,1,0,0,0.232627753
87,55,107,0,0,-0.013897798
176,53,1,0,0,-0.260423348
24,167,108,1,1,0.232627753
40,93,139,0,0,-0.013897798
0,85,13,0,0,-0.013897798
30,120,263,0,0,-0.260423348
256,122,21,0,0,-0.013897798
0,11,2,0,0,0.232627753
54,11,1,0,0,-0.753474449
677,9,1,0,0,0.232627753
394,281,966,1,1,0.232627753
0,11,0,0,0,-0.013897798
285,221,239,0,0,-0.013897798
113,166,32,1,0,0.232627753
66,83,241,0,1,0.232627753
143,176,1490,0,1,0.232627753
196,42,180,0,0,-0.013897798
332,1322,8482,0,1,-0.013897798
866,617,2055,1,1,-0.013897798
23,2,0,0,0,0.232627753
1,20,88,0,0,0.232627753
40,139,356,0,1,-0.013897798
133,16,11,1,0,0.232627753
45,83,358,1,0,0.232627753
151,403,49,0,0,-0.013897798
328,13,17,0,0,0.232627753
42,68,52,0,0,0.232627753
0,1,2,0,0,0.232627753
6,72,76,0,0,0.232627753
0,12,3,0,0,0.232627753
0,15,0,1,0,0.232627753
65,13,1,1,0,-0.506948899
13,64,7,1,0,0.232627753
5,20,9,0,0,0.232627753
0,5,0,0,0,-0.013897798
0,5,1,0,0,-0.753474449
0,2,0,0,0,-0.013897798
181,97,35,0,0,-0.260423348
14,285,100,0,1,-0.753474449
0,16,19,0,0,0.232627753
0,19,1,1,0,-0.753474449
199,279,37,0,1,-0.506948899
2,24,1,1,0,-0.013897798
141,489,14,1,1,-0.013897798
1133,741,7958,0,1,0.232627753
24,98,141,0,0,0.232627753
0,11,0,0,0,-0.013897798
1,28,124,1,0,-0.506948899
255,57,142,0,0,0.232627753
377,298,193,0,1,0.232627753
19,161,19,1,0,-0.013897798
0,6,0,0,0,0.232627753
0,30,0,0,0,0.232627753
0,4,0,1,0,0.232627753
331,212,108,0,0,-0.260423348
250,549,33,0,1,-0.260423348
227,80,133,0,0,0.232627753
742,119,1315,0,0,0.232627753
392,40,6,0,1,0.232627753
166,21,93,1,0,0.232627753
3,382,89,0,0,0.232627753
0,25,8,0,0,0.232627753
178,2,0,0,0,-0.753474449
0,12,0,1,0,0.232627753
1,15,10,0,0,0.232627753
39,104,49,0,1,-0.013897798
2,16,0,0,0,-0.013897798
12,19,9,0,0,0.232627753
9,55,23,0,0,0.232627753
2,14,1,0,0,-0.013897798
538,90,62,1,0,-0.013897798
1,575,206,1,0,-0.260423348
280,223,85,0,0,-0.260423348
99,5,0,0,0,0.232627753
1322,1911,8546,0,1,-0.013897798
1,20,54,0,0,0.232627753
278,134,568,0,1,-0.013897798
222,195,2334,0,1,0.232627753
874,232,99,0,0,-0.013897798
79,97,295,0,0,-0.260423348
235,10,12,0,0,-0.013897798
1278,1241,302,1,1,-0.013897798
0,17,2,0,0,0.232627753
199,249,696,0,1,0.232627753
43,649,1153,0,1,0.232627753
551,716,2186,0,1,-0.013897798
281,348,88,1,0,-0.013897798
107,107,739,1,0,-0.013897798
120,39,31,1,0,-0.013897798
73,19,16,1,0,0.232627753
1,13,0,0,0,0.232627753
124,14,56,0,0,-0.013897798
89,7,3,1,0,0.232627753
45,283,50,0,1,0.232627753
68,157,134,1,0,0.232627753
16,273,22,0,1,-0.013897798
3,53,75,0,0,0.232627753
5,9,0,1,0,0.232627753
38,36,14,1,0,0.232627753
0,24,1,0,0,-0.260423348
146,8,0,0,0,0.232627753
0,4,1,0,0,-0.013897798
0,6,4,1,0,0.232627753
7,14,0,0,0,-0.506948899
7,67,64,0,0,0.232627753
413,329,1138,1,1,-0.260423348
154,297,426,0,0,0.232627753
185,636,8455,1,1,0.232627753
82,56,11,0,0,-0.506948899
115,150,0,1,0,0.232627753
79,140,129,1,1,0.232627753
3,20,3,0,0,0.232627753
103,45,60,1,0,-0.753474449
0,19,10,1,0,-0.260423348
197,14,15,0,0,0.232627753
110,104,139,0,0,-0.506948899
190,373,6,0,1,-0.013897798
381,157,43,1,0,-0.013897798
28,87,74,0,0,0.232627753
1,62,25,0,0,0.232627753
249,39,45,1,0,-0.013897798
94,16,25,0,0,-0.013897798
618,1037,2550,1,1,-0.506948899
282,33,15,1,0,0.232627753
123,118,5,0,1,0.232627753
221,4,1,0,0,0.232627753
1,74,5,0,0,0.232627753
13,75,66,0,0,-0.506948899
0,16,10,0,0,-0.013897798
9,34,5,1,0,0.232627753
101,196,701,0,0,-0.260423348
385,319,407,0,0,-0.013897798
13,24,35,1,0,0.232627753
148,331,17,1,0,-0.013897798
0,7,0,1,0,-0.013897798
0,4,1,0,0,0.232627753
375,102,623,1,0,-0.013897798
0,10,0,1,0,0.232627753
392,1106,4975,0,1,-0.260423348
13,42,58,0,0,0.232627753
224,306,332,1,1,-0.013897798
194,1,1,1,0,0.232627753
317,13,12,0,0,0.232627753
43,28,7,1,0,-0.013897798
87,88,320,0,1,0.232627753
496,308,457,0,0,-0.013897798
46,38,12,0,0,0.232627753
0,169,27,0,0,-0.260423348
0,11,5,1,0,-0.013897798
61,12,0,0,0,-0.260423348
189,82,16,0,0,0.232627753
257,367,62,0,1,-0.013897798
119,7,6,0,0,0.232627753
2,3,9,0,0,0.232627753
187,58,286,1,0,0.232627753
271,398,2309,1,0,-0.013897798
212,349,4213,0,1,-0.013897798
153,40,22,0,0,0.232627753
4,17,9,0,0,0.232627753
4,77,57,0,0,-0.013897798
456,203,352,0,1,-0.013897798
220,39,50,0,0,-0.013897798
70,3,0,0,0,0.232627753
58,73,19,1,0,-0.013897798
23,509,1542,0,0,-0.260423348
66,148,86,1,0,-0.013897798
48,62,652,0,0,-0.013897798
13,261,124,0,1,0.232627753
202,24,2,0,0,0.232627753
408,413,103,0,0,-0.013897798
6,104,40,0,0,-0.260423348
346,611,679,1,1,-0.013897798
181,483,254,1,1,0.232627753
51,103,73,0,1,-0.013897798
104,23,6,1,0,0.232627753
151,289,1722,0,1,-0.013897798
12,145,60,1,0,0.232627753
1,29,29,0,0,0.232627753
1088,11,1,0,0,-0.506948899
698,177,147,0,0,-0.260423348
0,17,9,0,0,-0.013897798
2,33,0,0,0,-0.260423348
0,4,15,1,0,0.232627753
15,260,808,0,0,0.232627753
268,34,98,1,0,0.232627753
19,110,17,0,1,0.232627753
101,93,50,0,0,0.232627753
82,296,134,0,0,-0.013897798
110,147,158,1,0,-0.013897798
16,4,0,0,0,-0.013897798
0,2,0,0,0,0.232627753
9,79,2,0,0,-0.753474449
101,412,112,1,1,-0.013897798
5,34,36,0,0,0.232627753
1256,466,912,0,1,0.232627753
0,8,0,1,0,-0.260423348
116,1225,533,0,1,-0.013897798
366,274,413,0,0,-0.013897798
65,40,111,0,0,0.232627753
88,40,132,0,0,0.232627753
28,82,441,1,0,-0.260423348
186,279,232,0,1,-0.013897798
0,118,15,1,0,-0.013897798
221,96,79,1,0,-0.013897798
510,173,233,1,1,-0.013897798
0,20,0,1,0,0.232627753
22,32,12,0,0,-0.013897798
42,8,0,1,0,-0.013897798
522,86,510,1,0,0.232627753
1,20,35,1,0,0.232627753
78,98,31,1,0,-0.013897798
14,18,8,0,0,0.232627753
276,147,86,1,0,0.232627753
24,55,6,1,0,0.232627753
0,1,0,1,0,-0.753474449
0,3,0,0,0,0.232627753
2,31,56,0,0,-0.013897798
90,184,670,0,0,-0.506948899
82,244,352,0,0,0.232627753
212,433,87,1,0,-0.013897798
19,180,2,0,0,-0.013897798
7,9,5,0,0,0.232627753
19,77,203,0,0,-0.506948899
0,20,0,0,0,-0.753474449
65,52,2,1,0,-0.013897798
373,59,203,0,0,-0.260423348
0,11,14,1,0,0.232627753
16,76,3,0,0,0.232627753
316,272,106,1,1,0.232627753
6,48,0,0,0,-0.260423348
475,186,425,1,0,-0.260423348
8,238,222,1,1,-0.013897798
0,6,1,0,0,-0.013897798
0,593,16,0,0,-0.013897798
84,117,61,0,0,-0.013897798
0,9,6,0,0,0.232627753
77,32,2,0,0,0.232627753
226,79,11,0,0,-0.013897798
664,103,975,0,0,-0.013897798
113,45,54,1,0,-0.260423348
136,153,176,1,0,-0.013897798
90,130,98,0,0,0.232627753
342,16,11,1,0,0.232627753
4,9,1,0,0,0.232627753
104,2,0,1,0,-0.753474449
0,9,0,0,0,0.232627753
3,9,0,0,0,-0.506948899
22,182,81,0,0,0.232627753
17,100,478,1,0,-0.260423348
1,206,46,0,0,-0.013897798
223,150,385,1,0,0.232627753
2,53,15,0,0,-0.013897798
0,188,87,0,0,0.232627753
12,334,31,0,1,0.232627753
122,59,0,0,0,-0.260423348
162,46,83,0,0,0.232627753
0,64,64,0,0,0.232627753
48,430,2343,1,0,-0.260423348
419,38,2,1,0,-0.506948899
0,15,4,0,0,-0.260423348
13,11,0,1,0,0.232627753
11,33,8,0,0,-0.013897798
29,100,72,0,0,0.232627753
111,149,125,1,0,0.232627753
1070,80,368,0,0,0.232627753
0,1,3,1,0,0.232627753
0,39,35,0,0,-0.013897798
0,30,6,1,0,0.232627753
2,40,1,0,0,0.232627753
448,384,120,0,1,-0.013897798
210,487,109,0,1,-0.013897798
178,8,11,0,0,-0.260423348
217,102,117,1,0,-0.260423348
11,78,175,1,0,0.232627753
219,487,94,0,0,-0.260423348
129,77,27,0,0,-0.013897798
395,40,43,0,0,-0.753474449
39,99,67,0,0,-0.753474449
1,5,1,0,0,0.232627753
0,19,1,1,0,0.232627753
679,388,649,1,0,-0.013897798
73,2,0,1,0,0.232627753
5,34,8,1,0,0.232627753
16,40,14,1,0,0.232627753
0,49,0,1,0,-0.013897798
131,2,0,0,0,0.232627753
115,266,386,0,1,0.232627753
7,24,20,0,0,-0.013897798
190,345,168,1,0,0.232627753
14,104,30,0,0,0.232627753
734,28,11,1,0,0.232627753
175,34,20,0,0,0.232627753
98,23,35,1,0,-0.013897798
3,20,30,1,0,-0.506948899
104,211,30,1,1,-0.013897798
1,9,0,1,0,-0.753474449
196,272,270,1,0,-0.013897798
183,1,0,1,0,0.232627753
36,173,14,0,0,-0.260423348
35,61,41,0,0,-0.013897798
98,39,11,1,0,-0.013897798
4,42,0,0,0,-0.753474449
299,26,7,0,0,-0.506948899
55,15,10,0,0,-0.753474449
394,592,3018,0,0,-0.260423348
107,519,1778,1,1,-0.260423348
269,119,253,0,0,-0.260423348
290,20,8,0,0,0.232627753
91,14,3,0,0,-0.260423348
54,11,0,0,0,0.232627753
33,30,21,1,0,0.232627753
226,153,34,1,0,0.232627753
157,409,947,1,1,0.232627753
29,37,20,1,0,0.232627753
0,12,32,0,0,-0.260423348
0,5,3,1,0,-0.013897798
259,165,80,0,0,0.232627753
0,25,18,0,0,-0.013897798
25,66,10,1,0,0.232627753
105,397,87,0,0,0.232627753
2,25,0,0,0,-0.260423348
0,79,11,0,0,-0.013897798
48,20,30,1,0,-0.260423348
57,203,74,1,0,-0.013897798
0,50,11,0,0,-0.013897798
344,100,58,0,0,-0.013897798
120,73,170,1,0,0.232627753
565,301,107,0,0,-0.013897798
139,97,183,1,0,-0.013897798
16,114,1,1,0,-0.260423348
0,25,2,1,0,-0.013897798
197,17,7,0,0,0.232627753
328,452,286,0,0,-0.260423348
102,2,0,0,0,-0.260423348
18,166,44,0,0,-0.260423348
113,19,2,1,0,0.232627753
20,19,17,1,0,-0.013897798
0,13,7,1,0,0.232627753
185,363,236,1,1,0.232627753
474,8,1,1,0,0.232627753
4,86,107,0,0,-0.013897798
559,516,241,0,0,-0.260423348
11,45,0,0,0,-0.013897798
0,2,0,1,0,-0.260423348
114,15,0,1,0,-0.260423348
111,59,160,1,0,-0.013897798
145,501,260,1,0,-0.260423348
63,217,177,1,0,0.232627753
0,3,6,1,0,0.232627753
102,1,0,0,0,0.232627753
0,8,2,0,0,0.232627753
0,3,0,1,0,-0.506948899
114,83,75,1,0,0.232627753
0,4,0,1,0,-0.753474449
3,112,161,0,0,-0.013897798
48,18,3,1,0,-0.753474449
11,44,38,0,0,-0.013897798
3,16,0,0,0,-0.013897798
125,74,102,1,0,-0.013897798
0,3,0,0,0,-0.013897798
8,11,1,0,0,0.232627753
477,9,28,0,0,0.232627753
2,81,4,0,0,-0.013897798
483,29,516,1,0,0.232627753
85,10,2,0,0,-0.013897798
0,14,0,0,0,0.232627753
0,3,1,0,0,0.232627753
88,217,47,1,1,0.232627753
408,31,28,0,0,0.232627753
188,258,66,1,0,-0.013897798
171,24,13,0,0,0.232627753
26,38,31,0,0,-0.013897798
273,532,39,0,0,0.232627753
3,68,84,1,0,-0.013897798
558,698,3005,0,1,-0.260423348
0,8,1,1,0,-0.013897798
105,53,32,0,0,-0.013897798
